t,n_grads,f,f_avg,trans_bits,train_accuracy,test_accuracy,comm_rounds,var_error
129.0,475800.0,2.5832400042885046,333.9692959758241,478848.0,0.6863387978142077,0.6634093376764386,258.0,3.047495533543462
130.0,479460.0,2.574609129397667,335.4290776675693,482560.0,0.6866120218579235,0.6644951140065146,260.0,3.0450760546422515
131.0,483120.0,2.566087987644395,336.88597509526227,486272.0,0.6866120218579235,0.6644951140065146,262.0,3.0426581228126186
132.0,486780.0,2.5576741218664893,338.3399930774909,489984.0,0.6866120218579235,0.6644951140065146,264.0,3.0402417495498804
133.0,490440.0,2.5493651482904784,339.79113636777635,493696.0,0.6868852459016394,0.6655808903365906,266.0,3.037826945840929
134.0,494100.0,2.541158753834359,341.2394096598319,497408.0,0.6868852459016394,0.6655808903365906,268.0,3.035413722183834
135.0,497760.0,2.5330526935266464,342.68481759236266,501120.0,0.6871584699453552,0.6666666666666666,270.0,3.0330020886067866
136.0,501420.0,2.5250447880360625,344.12736475344633,504832.0,0.6871584699453552,0.6666666666666666,272.0,3.0305920546864247
137.0,505080.0,2.517132921306491,345.56705568453214,508544.0,0.6871584699453552,0.6666666666666666,274.0,3.028183629565546
138.0,508740.0,2.5093150382921126,347.0038948840909,512256.0,0.6871584699453552,0.6666666666666666,276.0,3.0257768219702106
139.0,512400.0,2.5015891427879065,348.4378868109471,515968.0,0.6871584699453552,0.6666666666666666,278.0,3.0233716402262516
140.0,516060.0,2.4939532953509542,349.8690358873201,519680.0,0.687431693989071,0.6666666666666666,280.0,3.0209680922752042
141.0,519720.0,2.4864056113082316,351.2973465016012,523392.0,0.687431693989071,0.6666666666666666,282.0,3.018566185689676
142.0,523380.0,2.478944258846796,352.7228230108888,527104.0,0.687431693989071,0.6666666666666666,284.0,3.016165927688154
143.0,527040.0,2.471567457182486,354.14546974330216,530816.0,0.687431693989071,0.6666666666666666,286.0,3.013767325149279
144.0,530700.0,2.464273474803461,355.56529100009465,534528.0,0.687431693989071,0.6666666666666666,288.0,3.011370384625603
145.0,534360.0,2.4570606277850944,356.9822910575827,538240.0,0.687431693989071,0.6666666666666666,290.0,3.008975112356816
146.0,538020.0,2.449927278172911,358.39647416890733,541952.0,0.687431693989071,0.6666666666666666,292.0,3.0065815142825043
147.0,541680.0,2.4428718324304417,359.8078445656425,545664.0,0.687431693989071,0.6666666666666666,294.0,3.0041895960544136
148.0,545340.0,2.435892739949005,361.21640645926306,549376.0,0.6877049180327869,0.6677524429967426,296.0,3.0017993630482467
149.0,549000.0,2.4289884916166096,362.62216404248653,553088.0,0.6877049180327869,0.6677524429967426,298.0,2.9994108203750156
150.0,552660.0,2.4221576184432783,364.02512149049693,556800.0,0.6879781420765028,0.6688382193268186,300.0,2.9970239728919568
151.0,556320.0,2.4153986902402655,365.42528296206325,560512.0,0.6879781420765028,0.6688382193268186,302.0,2.994638825213018
152.0,559980.0,2.4087103143507362,366.8226526005606,564224.0,0.6879781420765028,0.6688382193268186,304.0,2.9922553817189463
153.0,563640.0,2.40209113442962,368.21723453490307,567936.0,0.6885245901639344,0.6688382193268186,306.0,2.9898736465669735
154.0,567300.0,2.3955398292704486,369.6090328803951,571648.0,0.6885245901639344,0.6688382193268186,308.0,2.9874936237001233
155.0,570960.0,2.3890551116771124,370.9980517395098,575360.0,0.6890710382513662,0.6688382193268186,310.0,2.9851153168561506
156.0,574620.0,2.3826357273785552,372.3842952025994,579072.0,0.6890710382513662,0.6688382193268186,312.0,2.982738729576128
157.0,578280.0,2.3762804539845344,373.7677673485444,582784.0,0.6890710382513662,0.6688382193268186,314.0,2.980363865212686
158.0,581940.0,2.3699880999806675,375.14847224534657,586496.0,0.6890710382513662,0.6688382193268186,316.0,2.9779907269379238
159.0,585600.0,2.36375750376106,376.5264139506705,590208.0,0.6893442622950819,0.6688382193268186,318.0,2.975619317751005
160.0,589260.0,2.357587532696903,377.9015965123385,593920.0,0.6896174863387978,0.6688382193268186,320.0,2.9732496404854416
161.0,592920.0,2.351477082239508,379.2740239687832,597632.0,0.6896174863387978,0.6688382193268186,322.0,2.970881697816093
162.0,596580.0,2.3454250750563066,380.6437003494602,601344.0,0.6896174863387978,0.6688382193268186,324.0,2.968515492265863
163.0,600240.0,2.339430460198424,382.01062967522597,605056.0,0.6896174863387978,0.6688382193268186,326.0,2.9661510262121444
164.0,603900.0,2.3334922122985033,383.3748159586831,608768.0,0.6896174863387978,0.6688382193268186,328.0,2.963788301892987
165.0,607560.0,2.32760933079751,384.7362632044952,612480.0,0.6898907103825137,0.6688382193268186,330.0,2.9614273214130105
166.0,611220.0,2.32178083919931,386.0949754096758,616192.0,0.6898907103825137,0.6688382193268186,332.0,2.9590680867490877
167.0,614880.0,2.316005784351878,387.45095656385155,619904.0,0.6898907103825137,0.6688382193268186,334.0,2.9567105997557794
168.0,618540.0,2.3102832357540333,388.80421064950366,623616.0,0.6898907103825137,0.6688382193268186,336.0,2.9543548621705544
